transaction_id,date,timestamp,store_id,customer_id,product_id,category,quantity,unit_price,total_amount,discount_percent,final_amount,payment_method
T030783,2024-12-11,2024-12-11 12:15:09,STORE_04,CUST_0962,P013,Groceries,1,17.66,17.66,14.27,15.14,Mobile Pay
T030784,2024-12-11,2024-12-11 19:58:17,STORE_01,CUST_0620,P037,Groceries,2,46.01,92.02,29.75,64.65,Credit Card
T030785,2024-12-11,2024-12-11 14:24:21,STORE_03,CUST_0756,P019,Sports,1,57.87,57.87,23.55,44.24,Credit Card
T030786,2024-12-11,2024-12-11 10:44:52,STORE_06,CUST_0031,P025,Clothing,3,148.61,445.83,16.1,374.06,Cash
T030787,2024-12-11,2024-12-11 17:02:23,STORE_07,CUST_0236,P020,Home & Garden,2,60.77,121.54,6.15,114.06,Debit Card
T030788,2024-12-11,2024-12-11 20:38:58,STORE_07,CUST_0524,P012,Clothing,1,138.21,138.21,18.05,113.26,Credit Card
T030789,2024-12-11,2024-12-11 12:38:19,STORE_10,CUST_0162,P006,Electronics,3,543.85,1631.55,25.46,1216.17,Mobile Pay
T030790,2024-12-11,2024-12-11 15:32:18,STORE_10,CUST_0352,P024,Electronics,10,169.39,1693.9,21.6,1328.08,Credit Card
T030791,2024-12-11,2024-12-11 13:52:54,STORE_10,CUST_0560,P030,Groceries,2,13.92,27.84,17.35,23.01,Credit Card
T030792,2024-12-11,2024-12-11 17:39:40,STORE_10,CUST_0160,P032,Electronics,3,1317.93,3953.79,7.66,3651.12,Mobile Pay
T030793,2024-12-11,2024-12-11 21:45:02,STORE_04,CUST_0180,P030,Groceries,2,15.38,30.76,10.38,27.57,Mobile Pay
T030794,2024-12-11,2024-12-11 11:14:53,STORE_10,CUST_0117,P022,Sports,3,268.16,804.48,15.21,682.09,Mobile Pay
T030795,2024-12-11,2024-12-11 16:48:49,STORE_06,CUST_0045,P040,Home & Garden,1,145.03,145.03,17.28,119.97,Cash
T030796,2024-12-11,2024-12-11 16:03:13,STORE_09,CUST_0520,P019,Sports,5,57.92,289.6,10.89,258.06,Mobile Pay
T030797,2024-12-11,2024-12-11 14:34:35,STORE_05,CUST_0703,P008,Sports,3,84.98,254.94,22.16,198.45,Mobile Pay
T030798,2024-12-11,2024-12-11 16:30:17,STORE_06,CUST_0899,P021,Groceries,2,41.25,82.5,24.39,62.38,Credit Card
T030799,2024-12-11,2024-12-11 12:22:42,STORE_06,CUST_0522,P046,Clothing,1,65.52,65.52,14.06,56.31,Mobile Pay
T030800,2024-12-11,2024-12-11 08:44:36,STORE_09,CUST_0275,P029,Groceries,3,11.26,33.78,18.94,27.38,Mobile Pay
T030801,2024-12-11,2024-12-11 12:47:28,STORE_10,CUST_0084,P018,Electronics,1,1412.63,1412.63,27.83,1019.52,Cash
T030802,2024-12-11,2024-12-11 18:16:09,STORE_03,CUST_0398,P010,Home & Garden,2,303.39,606.78,15.92,510.2,Credit Card
T030803,2024-12-11,2024-12-11 13:20:01,STORE_05,CUST_0954,P009,Sports,1,139.31,139.31,15.35,117.93,Mobile Pay
T030804,2024-12-11,2024-12-11 08:33:17,STORE_03,CUST_0625,P021,Groceries,1,44.01,44.01,28.09,31.65,Debit Card
T030805,2024-12-11,2024-12-11 22:37:56,STORE_03,CUST_0322,P029,Groceries,2,12.01,24.02,6.3,22.51,Credit Card
T030806,2024-12-11,2024-12-11 14:14:31,STORE_03,CUST_0146,P046,Clothing,1,68.35,68.35,21.12,53.91,Debit Card
T030807,2024-12-11,2024-12-11 18:21:25,STORE_04,CUST_0384,P048,Sports,2,145.71,291.42,19.52,234.52,Credit Card
T030808,2024-12-11,2024-12-11 08:06:52,STORE_06,CUST_0961,P050,Clothing,2,214.32,428.64,20.69,339.96,Credit Card
T030809,2024-12-11,2024-12-11 15:05:24,STORE_07,CUST_0879,P030,Groceries,4,15.87,63.48,20.43,50.51,Cash
T030810,2024-12-11,2024-12-11 14:59:18,STORE_10,CUST_0557,P042,Sports,1,247.19,247.19,21.01,195.25,Cash
T030811,2024-12-11,2024-12-11 21:15:49,STORE_10,CUST_0391,P001,Electronics,2,142.75,285.5,24.88,214.48,Credit Card
T030812,2024-12-11,2024-12-11 21:16:21,STORE_09,CUST_0093,P031,Groceries,3,35.9,107.7,19.11,87.12,Mobile Pay
T030813,2024-12-11,2024-12-11 14:40:35,STORE_01,CUST_0808,P006,Electronics,7,514.86,3604.02,23.12,2770.64,Debit Card
T030814,2024-12-11,2024-12-11 11:10:33,STORE_06,CUST_0357,P039,Electronics,6,1644.26,9865.56,18.23,8067.3,Mobile Pay
T030815,2024-12-11,2024-12-11 09:49:23,STORE_03,CUST_0838,P031,Groceries,2,39.21,78.42,17.63,64.6,Mobile Pay
T030816,2024-12-11,2024-12-11 21:11:10,STORE_10,CUST_0821,P020,Home & Garden,4,64.26,257.04,23.2,197.42,Mobile Pay
T030817,2024-12-11,2024-12-11 19:27:08,STORE_10,CUST_0463,P012,Clothing,2,147.67,295.34,8.03,271.62,Credit Card
T030818,2024-12-11,2024-12-11 20:07:31,STORE_03,CUST_0437,P030,Groceries,2,15.19,30.38,6.56,28.39,Mobile Pay
T030819,2024-12-11,2024-12-11 10:06:56,STORE_04,CUST_0577,P048,Sports,2,131.85,263.7,10.7,235.48,Debit Card
T030820,2024-12-11,2024-12-11 09:22:43,STORE_08,CUST_0572,P026,Electronics,2,1879.88,3759.76,28.86,2674.82,Cash
T030821,2024-12-11,2024-12-11 10:20:58,STORE_03,CUST_0291,P019,Sports,9,55.42,498.78,20.74,395.31,Cash
T030822,2024-12-11,2024-12-11 14:19:24,STORE_08,CUST_0960,P019,Sports,3,62.15,186.45,13.76,160.8,Debit Card
T030823,2024-12-11,2024-12-11 16:01:32,STORE_04,CUST_0808,P039,Electronics,6,1665.47,9992.82,23.95,7599.16,Debit Card
T030824,2024-12-11,2024-12-11 15:40:18,STORE_10,CUST_0229,P048,Sports,2,147.0,294.0,5.2,278.72,Mobile Pay
T030825,2024-12-11,2024-12-11 09:37:55,STORE_04,CUST_0747,P031,Groceries,1,37.18,37.18,5.76,35.04,Mobile Pay
T030826,2024-12-11,2024-12-11 20:57:42,STORE_05,CUST_0350,P037,Groceries,3,39.75,119.25,23.73,90.95,Cash
T030827,2024-12-11,2024-12-11 15:14:11,STORE_08,CUST_0654,P040,Home & Garden,3,155.43,466.29,16.21,390.7,Debit Card
T030828,2024-12-11,2024-12-11 10:21:54,STORE_06,CUST_0961,P046,Clothing,1,62.42,62.42,12.16,54.83,Credit Card
T030829,2024-12-11,2024-12-11 21:20:42,STORE_07,CUST_0707,P002,Groceries,1,15.09,15.09,12.71,13.17,Mobile Pay
T030830,2024-12-11,2024-12-11 12:08:10,STORE_02,CUST_0117,P049,Sports,3,145.4,436.2,24.55,329.1,Debit Card
T030831,2024-12-11,2024-12-11 11:40:07,STORE_10,CUST_0984,P035,Home & Garden,1,161.47,161.47,27.59,116.91,Mobile Pay
T030832,2024-12-11,2024-12-11 08:01:45,STORE_01,CUST_0125,P044,Home & Garden,2,223.51,447.02,16.96,371.22,Debit Card
T030833,2024-12-11,2024-12-11 10:17:30,STORE_01,CUST_0415,P033,Clothing,3,119.46,358.38,18.81,290.96,Cash
T030834,2024-12-11,2024-12-11 08:41:40,STORE_06,CUST_0378,P007,Sports,3,202.35,607.05,10.95,540.55,Mobile Pay
T030835,2024-12-11,2024-12-11 13:59:02,STORE_06,CUST_0654,P026,Electronics,6,1553.5,9321.0,26.28,6871.23,Mobile Pay
T030836,2024-12-11,2024-12-11 10:40:04,STORE_06,CUST_0920,P037,Groceries,1,41.42,41.42,10.07,37.25,Mobile Pay
T030837,2024-12-11,2024-12-11 17:58:40,STORE_08,CUST_0285,P007,Sports,2,199.9,399.8,21.91,312.22,Debit Card
T030838,2024-12-11,2024-12-11 14:06:46,STORE_05,CUST_0914,P030,Groceries,2,13.18,26.36,12.53,23.06,Cash
T030839,2024-12-11,2024-12-11 19:17:48,STORE_05,CUST_0571,P007,Sports,1,172.92,172.92,17.76,142.21,Credit Card
T030840,2024-12-11,2024-12-11 20:00:33,STORE_07,CUST_0704,P022,Sports,6,260.15,1560.9,28.86,1110.35,Credit Card
T030841,2024-12-11,2024-12-11 11:39:23,STORE_04,CUST_0733,P013,Groceries,3,16.73,50.19,12.65,43.84,Cash
T030842,2024-12-11,2024-12-11 17:54:56,STORE_03,CUST_0430,P017,Groceries,3,35.16,105.48,22.49,81.76,Cash
T030843,2024-12-11,2024-12-11 11:56:57,STORE_08,CUST_0741,P042,Sports,2,289.85,579.7,26.14,428.15,Debit Card
T030844,2024-12-11,2024-12-11 14:36:49,STORE_07,CUST_0944,P027,Electronics,1,858.9,858.9,11.26,762.16,Mobile Pay
T030845,2024-12-11,2024-12-11 11:14:57,STORE_06,CUST_0546,P049,Sports,2,145.95,291.9,25.56,217.28,Mobile Pay
T030846,2024-12-11,2024-12-11 17:05:08,STORE_01,CUST_0154,P014,Clothing,1,195.39,195.39,20.1,156.11,Debit Card
T030847,2024-12-11,2024-12-11 14:24:04,STORE_02,CUST_0241,P050,Clothing,1,193.18,193.18,20.4,153.77,Debit Card
T030848,2024-12-11,2024-12-11 12:43:28,STORE_07,CUST_0741,P007,Sports,1,181.51,181.51,18.67,147.63,Debit Card
T030849,2024-12-11,2024-12-11 12:44:00,STORE_02,CUST_0958,P027,Electronics,3,787.68,2363.04,19.02,1913.66,Cash
T030850,2024-12-11,2024-12-11 17:16:11,STORE_09,CUST_0242,P001,Electronics,3,151.54,454.62,24.38,343.8,Credit Card
T030851,2024-12-11,2024-12-11 21:14:08,STORE_06,CUST_0505,P021,Groceries,2,38.42,76.84,16.51,64.16,Mobile Pay
T030852,2024-12-11,2024-12-11 13:25:05,STORE_05,CUST_0401,P004,Sports,1,51.92,51.92,6.16,48.72,Mobile Pay
T030853,2024-12-11,2024-12-11 08:59:32,STORE_05,CUST_0230,P009,Sports,2,129.57,259.14,13.5,224.15,Credit Card
T030854,2024-12-11,2024-12-11 09:49:32,STORE_01,CUST_0097,P020,Home & Garden,1,64.82,64.82,20.29,51.67,Cash
T030855,2024-12-11,2024-12-11 08:19:53,STORE_03,CUST_0542,P002,Groceries,2,16.46,32.92,6.64,30.73,Mobile Pay
T030856,2024-12-11,2024-12-11 15:20:07,STORE_08,CUST_0743,P026,Electronics,1,1689.62,1689.62,6.01,1588.06,Credit Card
T030857,2024-12-11,2024-12-11 08:12:31,STORE_07,CUST_0042,P045,Home & Garden,2,95.53,191.06,18.77,155.2,Credit Card
T030858,2024-12-11,2024-12-11 20:05:51,STORE_02,CUST_0495,P004,Sports,1,47.51,47.51,11.68,41.96,Cash
T030859,2024-12-11,2024-12-11 09:05:27,STORE_05,CUST_0237,P003,Clothing,1,139.73,139.73,13.01,121.55,Debit Card
T030860,2024-12-11,2024-12-11 11:43:15,STORE_06,CUST_0646,P041,Clothing,1,187.79,187.79,10.7,167.69,Credit Card
T030861,2024-12-11,2024-12-11 14:27:51,STORE_10,CUST_0097,P034,Clothing,4,50.71,202.84,6.07,190.53,Credit Card
T030862,2024-12-11,2024-12-11 21:53:37,STORE_04,CUST_0777,P037,Groceries,2,45.92,91.84,13.29,79.64,Debit Card
T030863,2024-12-11,2024-12-11 16:41:23,STORE_02,CUST_0317,P021,Groceries,2,45.86,91.72,12.33,80.41,Credit Card
T030864,2024-12-11,2024-12-11 20:05:31,STORE_05,CUST_0390,P016,Home & Garden,3,70.73,212.19,28.86,150.95,Debit Card
T030865,2024-12-11,2024-12-11 21:35:57,STORE_09,CUST_0047,P002,Groceries,6,15.89,95.34,15.57,80.49,Mobile Pay
T030866,2024-12-11,2024-12-11 14:03:28,STORE_02,CUST_0988,P040,Home & Garden,3,166.39,499.17,23.0,384.35,Mobile Pay
T030867,2024-12-11,2024-12-11 22:46:30,STORE_03,CUST_0230,P032,Electronics,2,1132.57,2265.14,15.04,1924.41,Cash
T030868,2024-12-11,2024-12-11 18:23:49,STORE_07,CUST_0325,P005,Home & Garden,1,45.12,45.12,12.02,39.7,Credit Card
T030869,2024-12-11,2024-12-11 09:45:39,STORE_08,CUST_0168,P050,Clothing,1,185.17,185.17,16.8,154.05,Credit Card
T030870,2024-12-11,2024-12-11 13:04:42,STORE_07,CUST_0974,P022,Sports,1,265.78,265.78,6.15,249.42,Credit Card
T030871,2024-12-11,2024-12-11 13:12:39,STORE_06,CUST_0664,P003,Clothing,5,159.11,795.55,19.33,641.74,Mobile Pay
T030872,2024-12-11,2024-12-11 16:35:30,STORE_02,CUST_0501,P049,Sports,1,136.87,136.87,12.4,119.9,Debit Card
T030873,2024-12-11,2024-12-11 09:11:50,STORE_02,CUST_0664,P036,Sports,9,83.52,751.68,25.98,556.41,Credit Card
T030874,2024-12-12,2024-12-12 08:54:53,STORE_08,CUST_0101,P001,Electronics,1,160.2,160.2,23.23,122.99,Credit Card
T030875,2024-12-12,2024-12-12 14:58:09,STORE_09,CUST_0120,P005,Home & Garden,6,47.25,283.5,20.87,224.33,Mobile Pay
T030876,2024-12-12,2024-12-12 20:59:20,STORE_01,CUST_0205,P027,Electronics,1,850.01,850.01,28.95,603.9,Credit Card
T030877,2024-12-12,2024-12-12 17:03:40,STORE_07,CUST_0331,P015,Groceries,7,9.06,63.42,21.92,49.52,Mobile Pay
T030878,2024-12-12,2024-12-12 09:51:24,STORE_05,CUST_0896,P039,Electronics,3,1543.41,4630.23,16.78,3853.24,Cash
T030879,2024-12-12,2024-12-12 21:44:17,STORE_10,CUST_0952,P049,Sports,3,145.36,436.08,29.65,306.77,Mobile Pay
T030880,2024-12-12,2024-12-12 20:05:58,STORE_08,CUST_0597,P035,Home & Garden,2,154.67,309.34,6.34,289.74,Debit Card
T030881,2024-12-12,2024-12-12 18:18:40,STORE_02,CUST_0742,P045,Home & Garden,3,104.23,312.69,18.59,254.55,Cash
T030882,2024-12-12,2024-12-12 19:19:15,STORE_06,CUST_0761,P032,Electronics,1,1177.66,1177.66,10.7,1051.66,Credit Card
T030883,2024-12-12,2024-12-12 21:03:33,STORE_05,CUST_0832,P023,Groceries,3,28.83,86.49,18.68,70.33,Credit Card
T030884,2024-12-12,2024-12-12 14:14:21,STORE_10,CUST_0287,P003,Clothing,2,145.21,290.42,16.36,242.9,Cash
T030885,2024-12-12,2024-12-12 12:59:31,STORE_03,CUST_0565,P028,Home & Garden,1,335.84,335.84,28.65,239.61,Debit Card
T030886,2024-12-12,2024-12-12 11:33:49,STORE_02,CUST_0782,P045,Home & Garden,3,88.02,264.06,24.0,200.69,Cash
T030887,2024-12-12,2024-12-12 14:14:11,STORE_08,CUST_0450,P015,Groceries,1,9.79,9.79,28.58,6.99,Credit Card
T030888,2024-12-12,2024-12-12 16:02:41,STORE_04,CUST_0644,P034,Clothing,1,46.73,46.73,16.35,39.09,Cash
T030889,2024-12-12,2024-12-12 20:23:41,STORE_04,CUST_0512,P020,Home & Garden,2,66.39,132.78,19.23,107.25,Credit Card
T030890,2024-12-12,2024-12-12 11:20:10,STORE_02,CUST_0157,P043,Groceries,2,13.61,27.22,17.6,22.43,Cash
T030891,2024-12-12,2024-12-12 20:07:41,STORE_02,CUST_0773,P014,Clothing,3,185.16,555.48,10.22,498.71,Credit Card
T030892,2024-12-12,2024-12-12 19:27:20,STORE_07,CUST_0239,P035,Home & Garden,2,154.02,308.04,5.17,292.12,Debit Card
T030893,2024-12-12,2024-12-12 21:19:06,STORE_01,CUST_0218,P005,Home & Garden,1,47.7,47.7,15.52,40.3,Cash
T030894,2024-12-12,2024-12-12 21:56:18,STORE_03,CUST_0736,P030,Groceries,2,15.49,30.98,8.34,28.4,Mobile Pay
T030895,2024-12-12,2024-12-12 13:17:45,STORE_06,CUST_0745,P006,Electronics,2,487.61,975.22,29.57,686.89,Credit Card
T030896,2024-12-12,2024-12-12 21:29:22,STORE_05,CUST_0266,P003,Clothing,9,153.65,1382.85,18.66,1124.85,Mobile Pay
T030897,2024-12-12,2024-12-12 22:50:58,STORE_01,CUST_0318,P006,Electronics,2,467.59,935.18,13.96,804.59,Credit Card
T030898,2024-12-12,2024-12-12 12:39:31,STORE_09,CUST_0504,P011,Electronics,2,1637.16,3274.32,5.78,3085.17,Debit Card
T030899,2024-12-12,2024-12-12 10:20:30,STORE_07,CUST_0919,P008,Sports,2,77.83,155.66,5.44,147.19,Debit Card
T030900,2024-12-12,2024-12-12 13:25:01,STORE_08,CUST_0932,P015,Groceries,2,9.69,19.38,24.08,14.71,Debit Card
T030901,2024-12-12,2024-12-12 14:49:08,STORE_08,CUST_0538,P049,Sports,3,123.26,369.78,8.6,337.99,Cash
T030902,2024-12-12,2024-12-12 09:03:38,STORE_01,CUST_0282,P022,Sports,1,275.06,275.06,14.98,233.87,Credit Card
T030903,2024-12-12,2024-12-12 09:14:34,STORE_07,CUST_0386,P024,Electronics,2,180.39,360.78,18.69,293.35,Debit Card
T030904,2024-12-12,2024-12-12 15:09:08,STORE_05,CUST_0136,P019,Sports,3,59.5,178.5,29.58,125.7,Cash
T030905,2024-12-12,2024-12-12 10:42:01,STORE_08,CUST_0543,P034,Clothing,7,50.51,353.57,6.14,331.86,Credit Card
T030906,2024-12-12,2024-12-12 13:56:44,STORE_04,CUST_0461,P007,Sports,3,181.6,544.8,10.1,489.8,Cash
T030907,2024-12-12,2024-12-12 15:25:47,STORE_09,CUST_0883,P035,Home & Garden,9,164.6,1481.4,25.22,1107.79,Mobile Pay
T030908,2024-12-12,2024-12-12 09:23:57,STORE_10,CUST_0888,P007,Sports,3,174.84,524.52,10.24,470.83,Debit Card
T030909,2024-12-12,2024-12-12 19:06:25,STORE_07,CUST_0853,P021,Groceries,2,38.72,77.44,9.33,70.22,Cash
T030910,2024-12-12,2024-12-12 14:17:21,STORE_03,CUST_0040,P005,Home & Garden,3,44.46,133.38,27.84,96.24,Debit Card
T030911,2024-12-12,2024-12-12 17:19:03,STORE_10,CUST_0585,P042,Sports,9,261.21,2350.89,12.79,2050.19,Mobile Pay
T030912,2024-12-12,2024-12-12 18:44:00,STORE_07,CUST_0284,P003,Clothing,1,153.02,153.02,19.56,123.09,Mobile Pay
T030913,2024-12-12,2024-12-12 18:39:58,STORE_04,CUST_0515,P009,Sports,8,140.08,1120.64,5.34,1060.8,Debit Card
T030914,2024-12-12,2024-12-12 20:14:20,STORE_05,CUST_0141,P029,Groceries,3,12.34,37.02,24.38,27.99,Credit Card
T030915,2024-12-12,2024-12-12 20:29:13,STORE_10,CUST_0328,P022,Sports,3,262.01,786.03,10.58,702.83,Cash
T030916,2024-12-12,2024-12-12 09:37:06,STORE_05,CUST_0404,P030,Groceries,1,14.36,14.36,6.97,13.36,Debit Card
T030917,2024-12-12,2024-12-12 11:44:45,STORE_06,CUST_0161,P033,Clothing,3,115.63,346.89,29.43,244.81,Mobile Pay
T030918,2024-12-12,2024-12-12 16:51:24,STORE_06,CUST_0685,P037,Groceries,3,43.34,130.02,21.31,102.32,Credit Card
T030919,2024-12-12,2024-12-12 22:53:49,STORE_05,CUST_0492,P023,Groceries,1,32.86,32.86,29.14,23.28,Cash
T030920,2024-12-12,2024-12-12 17:16:37,STORE_06,CUST_0609,P020,Home & Garden,3,64.82,194.46,21.2,153.24,Debit Card
T030921,2024-12-12,2024-12-12 09:43:30,STORE_01,CUST_0707,P031,Groceries,3,39.73,119.19,14.39,102.04,Cash
T030922,2024-12-12,2024-12-12 18:21:24,STORE_05,CUST_0014,P047,Sports,2,168.55,337.1,9.93,303.62,Debit Card
T030923,2024-12-12,2024-12-12 12:04:06,STORE_08,CUST_0659,P002,Groceries,4,14.53,58.12,20.03,46.48,Debit Card
T030924,2024-12-12,2024-12-12 18:58:36,STORE_07,CUST_0263,P013,Groceries,1,17.28,17.28,20.08,13.81,Cash
T030925,2024-12-12,2024-12-12 16:04:54,STORE_04,CUST_0282,P017,Groceries,2,30.94,61.88,23.47,47.36,Credit Card
T030926,2024-12-12,2024-12-12 13:38:04,STORE_03,CUST_0402,P003,Clothing,6,148.12,888.72,25.09,665.78,Cash
T030927,2024-12-12,2024-12-12 17:21:24,STORE_07,CUST_0384,P046,Clothing,3,59.81,179.43,7.6,165.79,Debit Card
T030928,2024-12-12,2024-12-12 13:26:24,STORE_01,CUST_0413,P047,Sports,2,174.91,349.82,11.93,308.07,Credit Card
T030929,2024-12-12,2024-12-12 16:58:05,STORE_10,CUST_0050,P040,Home & Garden,2,144.82,289.64,21.4,227.66,Credit Card
T030930,2024-12-12,2024-12-12 22:34:47,STORE_04,CUST_0692,P033,Clothing,8,125.85,1006.8,10.65,899.6,Cash
T030931,2024-12-12,2024-12-12 21:04:53,STORE_07,CUST_0791,P035,Home & Garden,3,168.03,504.09,19.8,404.29,Cash
T030932,2024-12-12,2024-12-12 12:36:52,STORE_04,CUST_0008,P015,Groceries,1,10.51,10.51,27.35,7.64,Mobile Pay
T030933,2024-12-12,2024-12-12 16:22:07,STORE_09,CUST_0452,P001,Electronics,6,148.06,888.36,19.83,712.22,Cash
T030934,2024-12-12,2024-12-12 10:20:38,STORE_08,CUST_0566,P011,Electronics,5,1396.43,6982.15,18.4,5697.2,Cash
T030935,2024-12-12,2024-12-12 20:59:19,STORE_02,CUST_0301,P018,Electronics,2,1425.99,2851.98,7.97,2624.57,Mobile Pay
T030936,2024-12-12,2024-12-12 16:28:38,STORE_03,CUST_0746,P023,Groceries,3,30.92,92.76,27.18,67.55,Debit Card
T030937,2024-12-12,2024-12-12 11:34:24,STORE_01,CUST_0484,P035,Home & Garden,2,147.34,294.68,16.22,246.9,Debit Card
T030938,2024-12-12,2024-12-12 09:28:03,STORE_09,CUST_0206,P016,Home & Garden,3,72.4,217.2,5.46,205.34,Mobile Pay
T030939,2024-12-12,2024-12-12 17:23:50,STORE_10,CUST_0411,P035,Home & Garden,2,149.42,298.84,21.76,233.82,Debit Card
T030940,2024-12-12,2024-12-12 11:52:07,STORE_03,CUST_0087,P016,Home & Garden,6,73.13,438.78,11.56,388.07,Credit Card
T030941,2024-12-12,2024-12-12 12:40:57,STORE_05,CUST_0276,P007,Sports,3,187.83,563.49,9.69,508.88,Credit Card
T030942,2024-12-12,2024-12-12 13:25:11,STORE_05,CUST_0265,P035,Home & Garden,1,150.4,150.4,17.07,124.73,Mobile Pay
T030943,2024-12-12,2024-12-12 22:02:51,STORE_08,CUST_0959,P024,Electronics,3,189.97,569.91,10.46,510.28,Mobile Pay
T030944,2024-12-12,2024-12-12 12:19:27,STORE_05,CUST_0672,P040,Home & Garden,3,156.1,468.3,14.15,402.06,Cash
T030945,2024-12-12,2024-12-12 18:55:52,STORE_02,CUST_0358,P003,Clothing,1,163.03,163.03,5.65,153.81,Debit Card
T030946,2024-12-12,2024-12-12 21:38:26,STORE_01,CUST_0674,P016,Home & Garden,2,72.23,144.46,9.68,130.47,Debit Card
T030947,2024-12-12,2024-12-12 12:17:19,STORE_02,CUST_0768,P040,Home & Garden,10,165.38,1653.8,29.55,1165.06,Cash
T030948,2024-12-12,2024-12-12 16:54:10,STORE_03,CUST_0289,P008,Sports,7,87.07,609.49,25.88,451.76,Debit Card
T030949,2024-12-12,2024-12-12 12:33:21,STORE_08,CUST_0323,P027,Electronics,2,900.01,1800.02,29.29,1272.76,Cash
T030950,2024-12-12,2024-12-12 17:19:40,STORE_06,CUST_0387,P034,Clothing,5,54.3,271.5,11.82,239.41,Credit Card
T030951,2024-12-12,2024-12-12 13:33:24,STORE_02,CUST_0786,P005,Home & Garden,1,48.43,48.43,24.78,36.43,Cash
T030952,2024-12-12,2024-12-12 13:44:39,STORE_05,CUST_0806,P035,Home & Garden,2,166.7,333.4,28.72,237.63,Credit Card
T030953,2024-12-12,2024-12-12 19:38:42,STORE_02,CUST_0606,P011,Electronics,2,1539.36,3078.72,18.89,2497.24,Debit Card
T030954,2024-12-12,2024-12-12 18:07:31,STORE_09,CUST_0089,P048,Sports,5,142.3,711.5,9.07,646.96,Debit Card
T030955,2024-12-12,2024-12-12 22:18:12,STORE_01,CUST_0398,P037,Groceries,9,44.01,396.09,21.13,312.4,Cash
T030956,2024-12-13,2024-12-13 20:20:28,STORE_06,CUST_0771,P031,Groceries,2,32.96,65.92,9.14,59.89,Credit Card
T030957,2024-12-13,2024-12-13 15:57:14,STORE_03,CUST_0820,P028,Home & Garden,2,350.05,700.1,9.67,632.43,Credit Card
T030958,2024-12-13,2024-12-13 08:31:30,STORE_08,CUST_0833,P004,Sports,3,52.22,156.66,19.83,125.6,Cash
T030959,2024-12-13,2024-12-13 17:45:06,STORE_07,CUST_0635,P013,Groceries,6,19.1,114.6,25.67,85.18,Credit Card
T030960,2024-12-13,2024-12-13 14:43:39,STORE_09,CUST_0451,P003,Clothing,3,151.25,453.75,7.11,421.5,Cash
T030961,2024-12-13,2024-12-13 16:04:30,STORE_03,CUST_0536,P028,Home & Garden,1,317.89,317.89,27.04,231.95,Cash
T030962,2024-12-13,2024-12-13 09:07:35,STORE_03,CUST_0972,P027,Electronics,3,838.61,2515.83,24.38,1902.38,Cash
T030963,2024-12-13,2024-12-13 14:17:28,STORE_04,CUST_0152,P005,Home & Garden,3,48.36,145.08,18.37,118.43,Credit Card
T030964,2024-12-13,2024-12-13 15:20:16,STORE_07,CUST_0852,P032,Electronics,1,1295.52,1295.52,13.96,1114.67,Credit Card
T030965,2024-12-13,2024-12-13 18:58:28,STORE_05,CUST_0871,P048,Sports,4,152.1,608.4,18.75,494.35,Debit Card
T030966,2024-12-13,2024-12-13 10:55:21,STORE_02,CUST_0758,P020,Home & Garden,2,70.03,140.06,21.31,110.22,Cash
T030967,2024-12-13,2024-12-13 11:41:55,STORE_04,CUST_0593,P010,Home & Garden,3,323.8,971.4,25.82,720.57,Debit Card
T030968,2024-12-13,2024-12-13 13:06:39,STORE_09,CUST_0501,P040,Home & Garden,10,153.46,1534.6,14.36,1314.16,Mobile Pay
T030969,2024-12-13,2024-12-13 19:27:30,STORE_10,CUST_0250,P026,Electronics,1,1689.34,1689.34,11.33,1497.86,Debit Card
T030970,2024-12-13,2024-12-13 15:11:40,STORE_09,CUST_0480,P043,Groceries,9,13.26,119.34,21.86,93.26,Debit Card
T030971,2024-12-13,2024-12-13 09:02:33,STORE_05,CUST_0657,P031,Groceries,3,40.09,120.27,13.31,104.26,Credit Card
T030972,2024-12-13,2024-12-13 18:24:41,STORE_02,CUST_0443,P025,Clothing,3,165.06,495.18,27.99,356.58,Credit Card
T030973,2024-12-13,2024-12-13 09:26:25,STORE_02,CUST_0284,P011,Electronics,6,1570.7,9424.2,6.26,8834.56,Credit Card
T030974,2024-12-13,2024-12-13 10:53:12,STORE_07,CUST_0169,P030,Groceries,1,13.47,13.47,23.95,10.24,Mobile Pay
T030975,2024-12-13,2024-12-13 14:00:47,STORE_07,CUST_0146,P015,Groceries,2,10.37,20.74,15.37,17.55,Cash
T030976,2024-12-13,2024-12-13 15:00:48,STORE_04,CUST_0215,P030,Groceries,1,13.98,13.98,29.28,9.89,Cash
T030977,2024-12-13,2024-12-13 21:47:16,STORE_05,CUST_0895,P002,Groceries,2,15.23,30.46,11.55,26.94,Debit Card
T030978,2024-12-13,2024-12-13 18:15:59,STORE_02,CUST_0283,P019,Sports,2,59.55,119.1,25.94,88.2,Cash
T030979,2024-12-13,2024-12-13 15:36:00,STORE_10,CUST_0277,P015,Groceries,1,10.17,10.17,17.72,8.37,Mobile Pay
T030980,2024-12-13,2024-12-13 19:48:11,STORE_04,CUST_0410,P005,Home & Garden,1,46.49,46.49,29.5,32.78,Cash
T030981,2024-12-13,2024-12-13 21:57:55,STORE_07,CUST_0034,P033,Clothing,1,127.64,127.64,8.54,116.74,Cash
T030982,2024-12-13,2024-12-13 08:20:00,STORE_06,CUST_0472,P034,Clothing,2,49.79,99.58,10.39,89.24,Cash
